token_id,freq,primary_lang,tier,concentration,mse,rel_err,row_norm
189592,1,spa_Latn,high,1.0,6.00938e-06,0.090459,1.22639
165553,1,spa_Latn,high,1.0,3.69072e-06,0.0908415,0.957054
130900,1,spa_Latn,high,1.0,3.24561e-06,0.0906298,0.899584
36388,1,spa_Latn,high,1.0,5.79285e-06,0.0919925,1.18402
4680,1,spa_Latn,high,1.0,1.92817e-05,0.0985559,2.0163
13705,1,spa_Latn,high,1.0,1.03463e-05,0.0905633,1.60733
18284,1,spa_Latn,high,1.0,6.31919e-06,0.0898094,1.2667
77495,1,spa_Latn,high,1.0,7.56376e-06,0.0901804,1.38014
87160,1,spa_Latn,high,1.0,1.03442e-05,0.0892738,1.63038
61176,1,spa_Latn,high,1.0,6.88153e-06,0.0940796,1.26186
167892,1,spa_Latn,high,1.0,5.49354e-06,0.0920433,1.15239
143348,1,spa_Latn,high,1.0,4.02462e-06,0.0921869,0.984824
161075,1,spa_Latn,high,1.0,1.0001e-05,0.0935308,1.53015
153603,1,spa_Latn,high,1.0,3.36752e-06,0.0893838,0.929098
188300,1,spa_Latn,high,1.0,7.90031e-06,0.0929415,1.3686
43266,1,spa_Latn,high,1.0,9.91814e-06,0.0907333,1.57077
97445,1,spa_Latn,high,1.0,4.47929e-06,0.0917373,1.04406
234527,1,spa_Latn,high,1.0,3.51966e-06,0.0939029,0.904142
160996,1,spa_Latn,high,1.0,4.69198e-06,0.0935086,1.04831
108402,1,spa_Latn,high,1.0,7.59576e-06,0.0905346,1.37764
190460,1,spa_Latn,high,1.0,7.92851e-06,0.0931348,1.3682
193284,1,spa_Latn,high,1.0,6.81122e-06,0.0888664,1.32905
216024,1,spa_Latn,high,1.0,1.21257e-05,0.106395,1.48115
66301,1,spa_Latn,high,1.0,4.02688e-06,0.0950974,0.95495
174128,1,spa_Latn,high,1.0,3.31581e-06,0.0901202,0.914403
5472,1,spa_Latn,high,1.0,3.08907e-05,0.0939467,2.6773
173357,1,spa_Latn,high,1.0,5.82477e-06,0.0946573,1.15385
120817,1,spa_Latn,high,1.0,3.52234e-06,0.0884442,0.96031
37010,1,spa_Latn,high,1.0,1.81266e-05,0.097035,1.98561
180757,1,spa_Latn,high,1.0,4.03386e-06,0.0876551,1.03693
53589,1,spa_Latn,high,1.0,1.30445e-05,0.0931949,1.75383
105190,1,spa_Latn,high,1.0,3.74823e-06,0.0933645,0.938419
127369,1,spa_Latn,high,1.0,4.0573e-06,0.0912497,0.998969
184414,1,spa_Latn,high,1.0,1.05645e-05,0.0995466,1.47762
1613,1,spa_Latn,high,1.0,1.65705e-05,0.0931656,1.97732
175525,1,spa_Latn,high,1.0,5.82335e-06,0.090212,1.21056
8674,1,spa_Latn,high,1.0,1.51517e-05,0.09348,1.88441
22175,1,spa_Latn,high,1.0,1.01677e-05,0.0937983,1.53845
22339,1,spa_Latn,high,1.0,4.67088e-06,0.0929062,1.05274
57654,1,spa_Latn,high,1.0,5.94231e-06,0.0928985,1.1875
125558,1,spa_Latn,high,1.0,6.15376e-06,0.0895129,1.25415
57930,1,spa_Latn,high,1.0,3.83544e-06,0.087635,1.01133
17000,1,spa_Latn,high,1.0,4.53504e-06,0.0920912,1.0465
96501,1,spa_Latn,high,1.0,1.016e-05,0.0946024,1.52479
124821,1,spa_Latn,high,1.0,8.206e-06,0.101223,1.28072
53774,1,spa_Latn,high,1.0,5.45392e-06,0.0914679,1.15545
260672,1,spa_Latn,high,1.0,5.80511e-06,0.0919269,1.18612
77652,1,spa_Latn,high,1.0,4.46017e-06,0.093557,1.02156
156501,1,spa_Latn,high,1.0,4.35863e-06,0.0921055,1.02578
4891,1,spa_Latn,high,1.0,1.65451e-05,0.0916039,2.00949
15809,1,spa_Latn,high,1.0,1.65435e-05,0.094054,1.95705
28237,1,spa_Latn,high,1.0,6.00877e-06,0.0943289,1.17602
57933,1,spa_Latn,high,1.0,1.69278e-05,0.0974113,1.91142
58303,1,spa_Latn,high,1.0,4.84685e-06,0.0904917,1.101
164201,1,spa_Latn,high,1.0,4.62309e-06,0.0957458,1.01628
21048,1,spa_Latn,high,1.0,9.67223e-06,0.0909787,1.54699
63716,1,spa_Latn,high,1.0,1.29682e-05,0.0983895,1.65636
175822,1,spa_Latn,high,1.0,5.25877e-06,0.0943353,1.1001
60034,1,spa_Latn,high,1.0,9.3188e-06,0.0917528,1.50566
133119,1,spa_Latn,high,1.0,8.30153e-06,0.0939753,1.38749
33350,1,spa_Latn,high,1.0,1.08867e-05,0.0924779,1.61464
21850,1,spa_Latn,high,1.0,4.35892e-06,0.091487,1.03275
229697,1,spa_Latn,high,1.0,7.16791e-06,0.0914349,1.3251
81882,1,spa_Latn,high,1.0,1.23393e-05,0.0913811,1.73962
45808,1,spa_Latn,high,1.0,1.18342e-05,0.0970374,1.60434
52672,1,spa_Latn,high,1.0,7.28343e-06,0.0936394,1.30429
100067,1,spa_Latn,high,1.0,8.96752e-06,0.0910039,1.48916
30651,1,spa_Latn,high,1.0,1.54526e-05,0.0964153,1.8451
6944,1,spa_Latn,high,1.0,2.18419e-05,0.0968188,2.18449
190169,1,spa_Latn,high,1.0,5.52187e-06,0.0929818,1.14369
200468,1,spa_Latn,high,1.0,5.12576e-06,0.0905719,1.13123
152687,1,spa_Latn,high,1.0,4.35612e-06,0.0887642,1.06409
169455,1,spa_Latn,high,1.0,3.20692e-06,0.0919515,0.881354
253366,1,spa_Latn,high,1.0,3.74751e-06,0.0925578,0.946505
87496,1,spa_Latn,high,1.0,1.01731e-05,0.0923044,1.56376
3787,1,spa_Latn,high,1.0,2.3119e-05,0.101988,2.13353
213895,1,spa_Latn,high,1.0,5.25575e-06,0.0943181,1.09999
139986,1,spa_Latn,high,1.0,6.51593e-06,0.0908327,1.27178
115140,1,spa_Latn,high,1.0,4.52789e-06,0.0898353,1.07193
168011,1,spa_Latn,high,1.0,4.62463e-06,0.0927726,1.04902
61163,1,spa_Latn,high,1.0,6.75581e-06,0.0923183,1.27414
172689,1,spa_Latn,high,1.0,6.92716e-06,0.0871401,1.36686
64031,1,spa_Latn,high,1.0,8.08554e-06,0.0924554,1.39183
125785,1,spa_Latn,high,1.0,9.96122e-06,0.0964883,1.48029
138262,1,spa_Latn,high,1.0,4.52919e-06,0.088761,1.08506
202704,1,spa_Latn,high,1.0,4.3339e-06,0.0902731,1.04363
132468,1,spa_Latn,high,1.0,1.01127e-05,0.0964496,1.4921
181040,1,spa_Latn,high,1.0,6.10023e-06,0.0933753,1.19703
98158,1,spa_Latn,high,1.0,5.98236e-06,0.0938727,1.17913
48607,1,spa_Latn,high,1.0,1.03769e-05,0.0910039,1.60191
65364,1,spa_Latn,high,1.0,1.24192e-05,0.0917002,1.73917
195068,1,spa_Latn,high,1.0,5.11353e-06,0.093912,1.08969
86253,1,spa_Latn,high,1.0,1.48393e-05,0.0960438,1.81511
166230,1,spa_Latn,high,1.0,3.94709e-06,0.0915796,0.981759
111905,1,spa_Latn,high,1.0,3.7643e-06,0.095763,0.916873
20129,1,spa_Latn,high,1.0,6.56645e-06,0.0948822,1.22221
80300,1,spa_Latn,high,1.0,6.25687e-06,0.0941686,1.20209
8120,1,spa_Latn,high,1.0,2.15823e-05,0.0965902,2.17661
3820,1,spa_Latn,high,1.0,1.27557e-05,0.0920352,1.75616
88728,1,spa_Latn,high,1.0,5.82757e-06,0.0917629,1.19053
237638,1,spa_Latn,high,1.0,5.53804e-06,0.0925986,1.15011
152585,1,spa_Latn,high,1.0,3.92433e-06,0.0930147,0.96382
25475,1,spa_Latn,high,1.0,2.39499e-05,0.0969226,2.28503
79493,1,spa_Latn,high,1.0,6.95643e-06,0.0989299,1.20651
18939,1,spa_Latn,high,1.0,1.95677e-05,0.0940709,2.12804
15700,1,spa_Latn,high,1.0,1.30525e-05,0.0936644,1.74557
89759,1,spa_Latn,high,1.0,5.44714e-06,0.0934683,1.13002
167975,1,spa_Latn,high,1.0,5.2203e-06,0.0925383,1.11735
54000,1,spa_Latn,high,1.0,5.43529e-06,0.0899938,1.17237
212940,1,spa_Latn,high,1.0,3.8729e-06,0.0887467,1.00353
210170,1,spa_Latn,high,1.0,8.43563e-06,0.0938133,1.40107
187816,1,spa_Latn,high,1.0,1.01846e-05,0.0902953,1.59945
219119,1,spa_Latn,high,1.0,4.72319e-06,0.0888085,1.10746
18781,1,spa_Latn,high,1.0,1.32005e-05,0.0962412,1.70844
22936,1,spa_Latn,high,1.0,8.092e-06,0.0957623,1.34431
94800,1,spa_Latn,high,1.0,4.54544e-06,0.0993503,0.971145
57838,1,spa_Latn,high,1.0,8.45697e-06,0.0944605,1.39323
231711,1,spa_Latn,high,1.0,3.59929e-06,0.0907773,0.945793
140627,1,spa_Latn,high,1.0,4.2248e-06,0.0900038,1.03349
28714,1,spa_Latn,high,1.0,1.10862e-05,0.0967578,1.55729
125761,1,spa_Latn,high,1.0,5.91521e-06,0.0913374,1.20504
160494,1,spa_Latn,high,1.0,5.458e-06,0.0925871,1.14191
5541,1,spa_Latn,high,1.0,1.18637e-05,0.0933321,1.67011
153064,1,spa_Latn,high,1.0,3.61352e-06,0.095188,0.90375
189745,1,spa_Latn,high,1.0,7.06956e-06,0.0898823,1.33871
33662,1,spa_Latn,high,1.0,1.48353e-05,0.0977858,1.78253
229429,1,spa_Latn,high,1.0,6.8846e-06,0.0904883,1.31224
58738,1,spa_Latn,high,1.0,6.84622e-06,0.0940042,1.25963
68514,1,spa_Latn,high,1.0,1.42179e-05,0.0964003,1.77013
168427,1,spa_Latn,high,1.0,4.56554e-06,0.0922864,1.04779
197773,1,spa_Latn,high,1.0,4.24763e-06,0.0881337,1.05827
128593,1,spa_Latn,high,1.0,8.94905e-06,0.093353,1.45019
84597,1,spa_Latn,high,1.0,1.31223e-05,0.0933585,1.75596
10821,1,spa_Latn,high,1.0,1.32518e-05,0.0944674,1.7439
133213,1,spa_Latn,high,1.0,8.48525e-06,0.0926182,1.42332
65433,1,spa_Latn,high,1.0,1.25212e-05,0.0957322,1.67275
83145,1,spa_Latn,high,1.0,8.20283e-06,0.0959852,1.35034
109420,1,spa_Latn,high,1.0,1.00525e-05,0.0917923,1.56313
130788,1,spa_Latn,high,1.0,3.64302e-06,0.0929409,0.929371
62422,1,spa_Latn,high,1.0,8.67808e-06,0.0906579,1.47052
11521,1,spa_Latn,high,1.0,1.58055e-05,0.0940023,1.91395
233392,1,spa_Latn,high,1.0,4.99761e-06,0.0918949,1.10092
106782,1,spa_Latn,high,1.0,3.80523e-06,0.0917555,0.962107
27739,1,spa_Latn,high,1.0,1.22873e-05,0.0930443,1.70492
201222,1,spa_Latn,high,1.0,4.07396e-06,0.0940138,0.971587
135747,1,spa_Latn,high,1.0,7.72278e-06,0.0941231,1.33615
1306,1,spa_Latn,high,1.0,1.92205e-05,0.0963716,2.05872
31671,1,spa_Latn,high,1.0,6.13354e-06,0.092425,1.21264
126757,1,spa_Latn,high,1.0,5.97802e-06,0.0895757,1.23525
70389,1,spa_Latn,high,1.0,4.08294e-06,0.0866772,1.05499
151723,1,spa_Latn,high,1.0,3.81626e-06,0.0915107,0.966078
124208,1,spa_Latn,high,1.0,4.04147e-06,0.0952782,0.954863
87722,1,spa_Latn,high,1.0,4.08658e-06,0.0909946,1.00538
73626,1,spa_Latn,high,1.0,5.09774e-06,0.0945992,1.08011
6161,1,spa_Latn,high,1.0,1.09167e-05,0.0924764,1.61688
114239,1,spa_Latn,high,1.0,6.28615e-06,0.0899085,1.26199
19623,1,spa_Latn,high,1.0,1.04635e-05,0.094673,1.54624
19926,1,spa_Latn,high,1.0,1.97149e-05,0.09619,2.08897
116297,1,spa_Latn,high,1.0,4.87753e-06,0.0928545,1.07637
82385,1,spa_Latn,high,1.0,1.24813e-05,0.0935697,1.70868
72750,1,spa_Latn,high,1.0,4.4479e-06,0.0902374,1.05768
43085,1,spa_Latn,high,1.0,8.3112e-06,0.0934728,1.39576
210942,1,spa_Latn,high,1.0,4.54874e-06,0.088368,1.09223
187289,1,spa_Latn,high,1.0,7.42278e-06,0.0921861,1.33747
32558,1,spa_Latn,high,1.0,7.83242e-06,0.0873065,1.45066
21548,1,spa_Latn,high,1.0,1.65421e-05,0.0994174,1.85139
246910,1,spa_Latn,high,1.0,3.09477e-06,0.0891471,0.893043
74225,1,spa_Latn,high,1.0,7.34187e-06,0.0908779,1.34931
185221,1,spa_Latn,high,1.0,4.545e-06,0.0889744,1.08434
40857,1,spa_Latn,high,1.0,9.18668e-06,0.0920331,1.49039
40259,1,spa_Latn,high,1.0,6.93274e-06,0.0911442,1.30734
81760,1,spa_Latn,high,1.0,7.77049e-06,0.089775,1.40519
23093,1,spa_Latn,high,1.0,2.42126e-05,0.0973104,2.28837
173064,1,spa_Latn,high,1.0,9.78295e-06,0.092117,1.5366
240621,1,spa_Latn,high,1.0,3.26252e-06,0.0934999,0.874239
1295,1,spa_Latn,high,1.0,2.74793e-05,0.10166,2.33355
50420,1,spa_Latn,high,1.0,1.06455e-05,0.0910555,1.62159
55139,1,spa_Latn,high,1.0,1.19813e-05,0.0950773,1.64756
168697,1,spa_Latn,high,1.0,6.5893e-06,0.0934131,1.24359
8395,1,spa_Latn,high,1.0,1.52808e-05,0.0954218,1.85391
110107,1,spa_Latn,high,1.0,4.39928e-06,0.0916616,1.03554
51353,1,spa_Latn,high,1.0,9.2418e-06,0.0938729,1.46556
8211,1,spa_Latn,high,1.0,1.57591e-05,0.0943528,1.90404
76844,1,spa_Latn,high,1.0,4.94034e-06,0.0915965,1.09816
15459,1,spa_Latn,high,1.0,7.91773e-06,0.0908297,1.40196
255636,1,spa_Latn,high,1.0,4.45452e-06,0.0991637,0.963192
46689,1,spa_Latn,high,1.0,7.88664e-06,0.092674,1.37136
12516,1,spa_Latn,high,1.0,2.34636e-05,0.0945207,2.31919
89412,1,spa_Latn,high,1.0,6.03874e-06,0.087714,1.26785
48101,1,spa_Latn,high,1.0,6.80371e-06,0.0909857,1.29737
172622,1,spa_Latn,high,1.0,7.04441e-06,0.0922705,1.30174
95156,1,spa_Latn,high,1.0,3.70392e-06,0.0931174,0.935331
14946,1,spa_Latn,high,1.0,1.17227e-05,0.0957018,1.61905
142018,1,spa_Latn,high,1.0,5.14567e-06,0.0912017,1.1256
59371,1,spa_Latn,high,1.0,7.8716e-06,0.0903084,1.40595
157091,1,spa_Latn,high,1.0,3.99183e-06,0.0931202,0.970973
26859,1,spa_Latn,high,1.0,2.24096e-05,0.0969153,2.2105
219822,1,spa_Latn,high,1.0,3.97788e-06,0.0943098,0.957049
53591,1,spa_Latn,high,1.0,8.21647e-06,0.0962987,1.34706
47216,1,spa_Latn,high,1.0,1.36153e-05,0.0918863,1.81731
118748,1,spa_Latn,high,1.0,1.30751e-05,0.106232,1.54039
145925,1,spa_Latn,high,1.0,2.968e-06,0.0941582,0.828016
195685,1,spa_Latn,high,1.0,4.34736e-06,0.0948702,0.994598
60815,1,spa_Latn,high,1.0,5.50403e-06,0.0910094,1.16659
135002,1,spa_Latn,high,1.0,4.1054e-06,0.0901708,1.0169
2678,1,spa_Latn,high,1.0,1.43537e-05,0.097252,1.76298
215185,1,spa_Latn,high,1.0,3.35295e-06,0.0912849,0.907777
58433,1,spa_Latn,high,1.0,3.76816e-06,0.0890599,0.986387
39956,1,spa_Latn,high,1.0,5.6995e-06,0.0924155,1.16906
9299,1,spa_Latn,high,1.0,2.81035e-05,0.113001,2.12306
230848,1,spa_Latn,high,1.0,9.92131e-06,0.0940751,1.51522
161646,1,spa_Latn,high,1.0,5.15529e-06,0.0917376,1.12007
72127,1,spa_Latn,high,1.0,6.64642e-06,0.0907321,1.28587
140349,1,spa_Latn,high,1.0,5.43104e-06,0.0927511,1.13707
116195,1,spa_Latn,high,1.0,6.45517e-06,0.091827,1.25213
111627,1,spa_Latn,high,1.0,6.85945e-06,0.0887733,1.33514
17233,1,spa_Latn,high,1.0,9.26747e-06,0.0921917,1.49435
152353,1,spa_Latn,high,1.0,4.57394e-06,0.0915269,1.05745
125307,1,spa_Latn,high,1.0,7.27567e-06,0.0917258,1.33079
170317,1,spa_Latn,high,1.0,4.71878e-06,0.094645,1.03868
17241,1,spa_Latn,high,1.0,2.57238e-05,0.104386,2.19883
34522,1,spa_Latn,high,1.0,9.40134e-06,0.0901013,1.54003
231350,1,spa_Latn,high,1.0,6.01142e-06,0.088408,1.25505
112104,1,spa_Latn,high,1.0,6.11365e-06,0.0908054,1.23226
100797,1,spa_Latn,high,1.0,1.0351e-05,0.0951736,1.52982
163026,1,spa_Latn,high,1.0,7.24344e-06,0.0923004,1.31957
215566,1,spa_Latn,high,1.0,5.87233e-06,0.0916451,1.19663
46362,1,spa_Latn,high,1.0,1.25615e-05,0.0913596,1.75563
65505,1,spa_Latn,high,1.0,7.01327e-06,0.0944255,1.26922
228258,1,spa_Latn,high,1.0,7.50164e-06,0.100111,1.23811
246773,1,spa_Latn,high,1.0,4.41697e-06,0.092888,1.02392
195277,1,spa_Latn,high,1.0,4.56356e-06,0.0920954,1.04973
140718,1,spa_Latn,high,1.0,2.83892e-06,0.0929141,0.820654
121266,1,spa_Latn,high,1.0,3.67867e-06,0.0880083,0.986248
8971,1,spa_Latn,high,1.0,1.62677e-05,0.0949003,1.92336
240620,1,spa_Latn,high,1.0,3.30535e-06,0.0910125,0.904009
9186,1,spa_Latn,high,1.0,1.628e-05,0.0974591,1.87357
26953,1,spa_Latn,high,1.0,1.21204e-05,0.0958793,1.64323
132527,1,spa_Latn,high,1.0,8.39848e-06,0.0935629,1.40172
198852,1,spa_Latn,high,1.0,4.80449e-06,0.0920847,1.07721
67769,1,spa_Latn,high,1.0,4.49719e-06,0.0908833,1.05597
260811,1,spa_Latn,high,1.0,4.15687e-06,0.0958924,0.962198
23965,1,spa_Latn,high,1.0,7.25086e-06,0.0917453,1.32824
130855,1,spa_Latn,high,1.0,4.72124e-06,0.0915944,1.07355
10865,1,spa_Latn,high,1.0,2.01678e-05,0.109607,1.8542
132965,1,spa_Latn,high,1.0,4.67383e-06,0.0885469,1.10491
144279,1,spa_Latn,high,1.0,4.52853e-06,0.0925175,1.04093
33691,1,spa_Latn,high,1.0,1.0461e-05,0.0913499,1.6023
193588,1,spa_Latn,high,1.0,4.46683e-06,0.0903083,1.0591
19922,1,spa_Latn,high,1.0,9.03819e-06,0.0940869,1.44603
18134,1,spa_Latn,high,1.0,1.89183e-05,0.104319,1.88687
8923,1,spa_Latn,high,1.0,2.23549e-05,0.102619,2.08509
52041,1,spa_Latn,high,1.0,4.7293e-06,0.0927759,1.06079
155378,1,spa_Latn,high,1.0,4.38974e-06,0.0927535,1.02224
104340,1,spa_Latn,high,1.0,1.05341e-05,0.0950645,1.54506
66466,1,spa_Latn,high,1.0,3.67939e-06,0.0898456,0.966176
9549,1,spa_Latn,high,1.0,2.89698e-05,0.112785,2.15966
2082,1,spa_Latn,high,1.0,2.35794e-05,0.0980716,2.24072
87994,1,spa_Latn,high,1.0,6.19655e-06,0.0869306,1.29589
124099,1,spa_Latn,high,1.0,6.18087e-06,0.0925118,1.21616
21711,1,spa_Latn,high,1.0,2.00962e-05,0.0953563,2.12752
5659,1,spa_Latn,high,1.0,2.99465e-05,0.0978144,2.53183
141422,1,spa_Latn,high,1.0,6.69214e-06,0.0936035,1.25071
17986,1,spa_Latn,high,1.0,1.17145e-05,0.089354,1.73346
166759,1,spa_Latn,high,1.0,3.35871e-06,0.0909861,0.91154
237252,1,spa_Latn,high,1.0,3.54325e-06,0.0934437,0.911624
120835,1,spa_Latn,high,1.0,4.67037e-06,0.0930148,1.05145
66174,1,spa_Latn,high,1.0,5.57987e-06,0.0925311,1.15529
17145,1,spa_Latn,high,1.0,1.17442e-05,0.0937761,1.6538
172604,1,spa_Latn,high,1.0,7.93346e-06,0.0882092,1.44505
236742,1,spa_Latn,high,1.0,1.2317e-05,0.103566,1.53356
127011,1,spa_Latn,high,1.0,4.39746e-06,0.0911221,1.04146
200349,1,spa_Latn,high,1.0,4.57204e-06,0.0932029,1.03822
146173,1,spa_Latn,high,1.0,5.41272e-06,0.0913607,1.15243
27236,1,spa_Latn,high,1.0,1.46611e-05,0.0942875,1.83778
82049,1,spa_Latn,high,1.0,1.09625e-05,0.0931414,1.60871
17176,1,spa_Latn,high,1.0,9.88989e-06,0.093349,1.52458
21755,1,spa_Latn,high,1.0,6.55912e-06,0.0927242,1.24996
174741,1,spa_Latn,high,1.0,4.75434e-06,0.0909909,1.08446
45034,1,spa_Latn,high,1.0,7.85849e-06,0.0913999,1.388
18342,1,spa_Latn,high,1.0,1.69023e-05,0.0984677,1.88949
67084,1,spa_Latn,high,1.0,7.51045e-06,0.092093,1.3467
185716,1,spa_Latn,high,1.0,3.44958e-06,0.0945614,0.888862
19281,1,spa_Latn,high,1.0,1.25728e-05,0.0904467,1.77414
219667,1,spa_Latn,high,1.0,3.70846e-06,0.0906274,0.961617
51980,1,spa_Latn,high,1.0,1.24758e-05,0.0924859,1.72832
174681,1,spa_Latn,high,1.0,4.44901e-06,0.0941382,1.01398
61104,1,spa_Latn,high,1.0,7.33462e-06,0.0935282,1.31042
156362,1,spa_Latn,high,1.0,5.07774e-06,0.0875468,1.16482
223185,1,spa_Latn,high,1.0,5.08974e-06,0.0935924,1.09087
211751,1,spa_Latn,high,1.0,4.00378e-06,0.0949211,0.953976
234616,1,spa_Latn,high,1.0,4.68994e-06,0.0953269,1.02809
23867,1,spa_Latn,high,1.0,1.64717e-05,0.094146,1.95089
70160,1,spa_Latn,high,1.0,5.78605e-06,0.0918703,1.1849
75401,1,spa_Latn,high,1.0,5.56262e-06,0.0922274,1.1573
5882,1,spa_Latn,high,1.0,1.22921e-05,0.0922115,1.72065
189009,1,spa_Latn,high,1.0,8.31391e-06,0.0912406,1.43014
159636,1,spa_Latn,high,1.0,1.04102e-05,0.0929581,1.57075
27968,1,spa_Latn,high,1.0,7.19972e-06,0.0915948,1.32572
18879,1,spa_Latn,high,1.0,1.01535e-05,0.0932415,1.54655
42814,1,spa_Latn,high,1.0,1.31978e-05,0.0951947,1.72704
68616,1,spa_Latn,high,1.0,8.49934e-06,0.0946865,1.39338
77366,1,spa_Latn,high,1.0,1.44064e-05,0.0933858,1.83934
157327,1,spa_Latn,high,1.0,6.03492e-06,0.0908373,1.22387
10796,1,spa_Latn,high,1.0,1.22538e-05,0.0915015,1.7313
30338,1,spa_Latn,high,1.0,1.27219e-05,0.0900661,1.79217
49917,1,spa_Latn,high,1.0,4.76359e-06,0.0911907,1.08313
1561,1,spa_Latn,high,1.0,3.55183e-05,0.107869,2.50032
243184,1,spa_Latn,high,1.0,5.18162e-06,0.0899143,1.14569
223911,1,spa_Latn,high,1.0,4.67494e-06,0.0942904,1.03773
180507,1,spa_Latn,high,1.0,5.77246e-06,0.0937699,1.15953
248830,1,spa_Latn,high,1.0,4.06303e-06,0.0874326,1.04332
53214,1,spa_Latn,high,1.0,1.16097e-05,0.0933615,1.65161
80064,1,spa_Latn,high,1.0,7.21164e-06,0.0951139,1.27773
51906,1,spa_Latn,high,1.0,8.82356e-06,0.0961093,1.39869
209565,1,spa_Latn,high,1.0,4.62461e-06,0.0922952,1.05444
169407,1,spa_Latn,high,1.0,5.56493e-06,0.0952032,1.12135
85762,1,spa_Latn,high,1.0,6.70455e-06,0.0912138,1.28466
243053,1,spa_Latn,high,1.0,5.12153e-06,0.0930425,1.10074
235754,1,spa_Latn,high,1.0,5.49263e-06,0.0921903,1.15046
206752,1,spa_Latn,high,1.0,4.25491e-06,0.0916259,1.01881
82605,1,spa_Latn,high,1.0,4.5427e-06,0.0932327,1.03455
546,1,spa_Latn,high,1.0,4.2694e-05,0.106472,2.77724
21792,1,spa_Latn,high,1.0,1.0126e-05,0.0895158,1.60873
114763,1,spa_Latn,high,1.0,5.62151e-06,0.0904023,1.18689
26943,1,spa_Latn,high,1.0,1.08534e-05,0.0934036,1.59619
126520,1,spa_Latn,high,1.0,4.24858e-06,0.0904191,1.03164
120366,1,spa_Latn,high,1.0,5.47924e-06,0.0937122,1.13039
219967,1,spa_Latn,high,1.0,4.06069e-06,0.0978103,0.932353
74117,1,spa_Latn,high,1.0,6.19514e-06,0.0929758,1.21149
96513,1,spa_Latn,high,1.0,4.40403e-06,0.091203,1.04131
36288,1,spa_Latn,high,1.0,1.00673e-05,0.0902741,1.59059
215746,1,spa_Latn,high,1.0,7.2862e-06,0.0963437,1.26792
21739,1,spa_Latn,high,1.0,1.93092e-05,0.106374,1.86944
224541,1,spa_Latn,high,1.0,5.40964e-06,0.0934877,1.12589
189918,1,spa_Latn,high,1.0,1.01766e-05,0.0929794,1.55268
33448,1,spa_Latn,high,1.0,7.08012e-06,0.0894689,1.3459
134156,1,spa_Latn,high,1.0,8.88143e-06,0.0914533,1.47471
233493,1,spa_Latn,high,1.0,1.04959e-05,0.0957227,1.53165
206211,1,spa_Latn,high,1.0,8.97805e-06,0.0914503,1.48276
32522,1,spa_Latn,high,1.0,8.51071e-06,0.0914929,1.44298
142357,1,spa_Latn,high,1.0,6.33553e-06,0.0913339,1.24717
18602,1,spa_Latn,high,1.0,7.08245e-06,0.0898637,1.34021
93564,1,spa_Latn,high,1.0,9.10074e-06,0.0915379,1.49143
40753,1,spa_Latn,high,1.0,1.14481e-05,0.0914492,1.67437
23670,1,spa_Latn,high,1.0,1.3327e-05,0.0936877,1.76339
30559,1,spa_Latn,high,1.0,2.00457e-05,0.0925453,2.18938
88952,1,spa_Latn,high,1.0,3.83197e-06,0.0946307,0.936147
10204,1,spa_Latn,high,1.0,1.45051e-05,0.0926811,1.85966
2433,1,spa_Latn,high,1.0,2.61891e-05,0.105581,2.19351
2223,1,spa_Latn,high,1.0,2.10425e-05,0.0987893,2.10138
195264,1,spa_Latn,high,1.0,4.2318e-06,0.0937416,0.993105
39167,1,spa_Latn,high,1.0,7.45465e-06,0.0922785,1.33899
116344,1,spa_Latn,high,1.0,4.55504e-06,0.0908981,1.06257
69544,1,spa_Latn,high,1.0,3.83966e-06,0.0911506,0.972863
198673,1,spa_Latn,high,1.0,4.31194e-06,0.0922182,1.01903
68007,1,spa_Latn,high,1.0,5.10153e-06,0.095879,1.06608
93015,1,spa_Latn,high,1.0,8.15965e-06,0.0929263,1.39111
115033,1,spa_Latn,high,1.0,3.65592e-06,0.0906528,0.954513
220337,1,spa_Latn,high,1.0,4.17604e-06,0.0924751,1.00005
13165,1,spa_Latn,high,1.0,1.42183e-05,0.094069,1.81402
2875,1,spa_Latn,high,1.0,2.87281e-05,0.100561,2.41206
40221,1,spa_Latn,high,1.0,1.89995e-05,0.0959189,2.05652
60066,1,spa_Latn,high,1.0,8.69239e-06,0.0955006,1.3971
36018,1,spa_Latn,high,1.0,3.16101e-06,0.0940685,0.855329
136975,1,spa_Latn,high,1.0,6.86271e-06,0.100001,1.18551
51544,1,spa_Latn,high,1.0,3.70451e-06,0.0918759,0.948044
108981,1,spa_Latn,high,1.0,8.2259e-06,0.0908148,1.42922
105785,1,spa_Latn,high,1.0,1.0278e-05,0.0908803,1.59643
36236,1,spa_Latn,high,1.0,1.56604e-05,0.0949489,1.88615
135105,1,spa_Latn,high,1.0,5.9637e-06,0.0892007,1.23895
133372,1,spa_Latn,high,1.0,4.5758e-06,0.0931889,1.03881
60298,1,spa_Latn,high,1.0,8.96109e-06,0.0877607,1.54364
16291,1,spa_Latn,high,1.0,5.13235e-06,0.0905439,1.13231
22272,1,spa_Latn,high,1.0,1.07305e-05,0.0923392,1.60542
19371,1,spa_Latn,high,1.0,1.20254e-05,0.0961521,1.63214
53670,1,spa_Latn,high,1.0,1.58231e-05,0.0979845,1.83719
26586,1,spa_Latn,high,1.0,1.41372e-05,0.0943437,1.80357
7342,1,spa_Latn,high,1.0,1.79115e-05,0.0961696,1.99156
